epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,51.3396,2.96035,3.08379,1.95835,0.35944,0.04011,0.03616,0.01444,3.65447,4.45058,2.66607,0.0099406,0.0099406,0.0099406
20,54.0682,2.94385,3.04266,1.96491,0.31154,0.14613,0.0947,0.04292,2.83757,3.32592,2.12188,0.0099373,0.0099373,0.0099373
21,56.8033,2.92037,3.02411,1.93163,0.16066,0.05444,0.03082,0.01333,3.26179,3.7476,2.17338,0.009934,0.009934,0.009934
22,59.4887,2.8816,3.02097,1.91,0.34097,0.10602,0.09514,0.04337,2.84057,3.26732,2.05899,0.0099307,0.0099307,0.0099307
23,62.3895,2.89103,3.01196,1.8966,0.63818,0.04011,0.0681,0.03175,3.03739,3.19023,2.20594,0.0099274,0.0099274,0.0099274
24,65.0461,2.86339,2.97389,1.89321,0.90904,0.02579,0.03904,0.01888,3.82045,3.5247,2.89956,0.0099241,0.0099241,0.0099241
25,67.6412,2.84392,2.98284,1.91249,0.34541,0.05158,0.04973,0.02087,3.26768,3.70347,2.63113,0.0099208,0.0099208,0.0099208
26,70.2617,2.79831,2.94837,1.90674,0.49698,0.04585,0.04543,0.01843,3.45822,3.5967,2.56133,0.0099175,0.0099175,0.0099175
27,72.8642,2.94451,3.05797,1.95369,0.40445,0.09169,0.09128,0.03491,3.1983,3.36988,2.36516,0.0099142,0.0099142,0.0099142
28,75.4944,2.91763,3.15072,1.95515,0.44053,0.04871,0.06376,0.02529,3.34162,3.75577,2.59524,0.0099109,0.0099109,0.0099109
29,78.1068,2.8558,2.96433,1.88942,0.40543,0.05444,0.05879,0.02106,2.97223,3.19624,2.21548,0.0099076,0.0099076,0.0099076
30,80.8047,2.8547,2.95452,1.91782,0.25924,0.12321,0.07348,0.02757,2.94509,3.03082,2.1417,0.0099043,0.0099043,0.0099043
31,83.5555,2.79071,2.93895,1.8872,0.18441,0.05442,0.02496,0.00491,3.62723,4.02277,2.33981,0.009901,0.009901,0.009901
32,86.205,2.79833,2.86484,1.89124,0.4291,0.09046,0.09147,0.03594,2.98295,3.1418,2.27547,0.0098977,0.0098977,0.0098977
33,88.8261,2.83064,2.95863,1.93404,0.44997,0.09169,0.083,0.03921,3.02421,3.28566,2.37487,0.0098944,0.0098944,0.0098944
34,91.5202,2.86933,2.91324,1.91158,0.21708,0.05444,0.03848,0.01503,3.32618,3.73334,2.40323,0.0098911,0.0098911,0.0098911
35,94.3548,2.82467,2.87878,1.90434,0.28245,0.11461,0.07798,0.03684,2.97605,3.275,2.22766,0.0098878,0.0098878,0.0098878
36,97.0301,2.85861,3.01368,1.89609,0.46758,0.09742,0.09654,0.04472,2.89141,3.02535,2.18337,0.0098845,0.0098845,0.0098845
37,99.6557,2.78544,2.91342,1.87825,0.28127,0.07736,0.05721,0.02132,3.10158,3.31215,2.35417,0.0098812,0.0098812,0.0098812
38,102.291,2.67134,2.78759,1.80981,0.34338,0.06017,0.06637,0.02637,3.40425,3.91922,2.77743,0.0098779,0.0098779,0.0098779
39,104.983,2.77448,2.88156,1.86553,0.32026,0.12034,0.07898,0.03381,2.78458,3.02274,2.10815,0.0098746,0.0098746,0.0098746
40,107.651,2.88127,2.96212,1.90668,0.38629,0.10602,0.09339,0.04235,2.81603,3.08857,2.09706,0.0098713,0.0098713,0.0098713
41,110.343,2.82966,2.9179,1.92067,0.50875,0.08902,0.08445,0.03385,3.11562,3.37158,2.13089,0.009868,0.009868,0.009868
42,113.093,2.7939,2.89617,1.85753,0.24351,0.02124,0.01606,0.00652,4.3921,5.25515,3.08362,0.0098647,0.0098647,0.0098647
43,115.641,2.77103,2.92117,1.89183,0.03015,0.0086,0.00259,0.00045,4.61277,4.8067,3.31254,0.0098614,0.0098614,0.0098614
44,118.351,2.72392,2.84593,1.87117,0.359,0.08883,0.07406,0.03187,2.86331,3.16063,2.17893,0.0098581,0.0098581,0.0098581
45,120.944,2.72643,2.84277,1.84096,0.31854,0.10315,0.07995,0.03903,2.87573,3.17203,2.17667,0.0098548,0.0098548,0.0098548
46,123.745,2.69093,2.78313,1.82673,0.33591,0.08023,0.05177,0.01927,3.2765,3.13974,2.22046,0.0098515,0.0098515,0.0098515
47,126.31,2.71505,2.74775,1.79339,0.22671,0.05444,0.03156,0.00818,3.41007,3.52049,2.37345,0.0098482,0.0098482,0.0098482
48,129.028,2.71,2.80939,1.84726,0.34448,0.14004,0.11355,0.04541,2.78253,2.96968,2.13241,0.0098449,0.0098449,0.0098449
49,131.754,2.70639,2.81824,1.83629,0.30733,0.149,0.09525,0.04304,2.86517,3.07326,2.26179,0.0098416,0.0098416,0.0098416
50,134.467,2.71327,2.80401,1.82998,0.39247,0.11748,0.08275,0.0352,2.85408,3.26521,2.19302,0.0098383,0.0098383,0.0098383
51,137.137,2.77486,2.89817,1.90196,0.42671,0.08532,0.07736,0.02213,3.07774,3.40542,2.22503,0.009835,0.009835,0.009835
52,139.754,2.68639,2.84221,1.81865,0.39883,0.08883,0.07308,0.03105,2.83297,3.26361,2.20262,0.0098317,0.0098317,0.0098317
53,142.414,2.72688,2.73525,1.82077,0.37016,0.096,0.06664,0.02787,2.89196,3.19707,2.21021,0.0098284,0.0098284,0.0098284
54,145.056,2.6799,2.75576,1.80346,0.46804,0.12321,0.10872,0.05317,2.86678,3.03392,2.29121,0.0098251,0.0098251,0.0098251
55,147.657,2.68559,2.81631,1.8412,0.35632,0.1142,0.096,0.04437,2.93638,3.02105,2.25256,0.0098218,0.0098218,0.0098218
56,150.255,2.65796,2.7366,1.82058,0.25469,0.09742,0.0595,0.02121,3.22085,3.00421,2.2094,0.0098185,0.0098185,0.0098185
57,152.889,2.58899,2.67442,1.79498,0.5849,0.00287,0.01073,0.00368,4.11463,3.81981,2.78292,0.0098152,0.0098152,0.0098152
58,155.727,2.72146,2.87417,1.87084,0.51058,0.08883,0.09109,0.04507,2.9104,3.39354,2.31232,0.0098119,0.0098119,0.0098119
59,158.463,2.66274,2.74333,1.82963,0.48042,0.09169,0.08085,0.02865,3.09019,3.30901,2.27188,0.0098086,0.0098086,0.0098086
60,161.094,2.59654,2.70852,1.77895,0.30556,0.12321,0.0893,0.04267,2.8021,3.06735,2.22389,0.0098053,0.0098053,0.0098053
61,163.776,2.71619,2.76933,1.81363,0.39375,0.05956,0.05525,0.024,2.93459,3.2856,2.26068,0.009802,0.009802,0.009802
62,166.556,2.66458,2.75623,1.78212,0.40586,0.10315,0.08627,0.04039,2.8816,3.08386,2.20154,0.0097987,0.0097987,0.0097987
63,169.218,2.68727,2.79795,1.8135,0.31896,0.12883,0.10508,0.04737,2.69982,2.96435,2.07921,0.0097954,0.0097954,0.0097954
64,172.005,2.69199,2.80204,1.8659,0.27764,0.04298,0.03887,0.01815,3.05386,3.1835,2.21271,0.0097921,0.0097921,0.0097921
65,174.669,2.53776,2.68201,1.74673,0.39731,0.10029,0.09654,0.04155,2.81898,3.01304,2.13531,0.0097888,0.0097888,0.0097888
66,177.363,2.6092,2.68648,1.78252,0.34243,0.12607,0.0974,0.04248,2.80436,3.07692,2.19263,0.0097855,0.0097855,0.0097855
67,180.083,2.64908,2.81367,1.79347,0.40369,0.08148,0.07091,0.03296,2.98537,3.17856,2.25694,0.0097822,0.0097822,0.0097822
68,182.899,2.72156,2.77604,1.81537,0.4123,0.10602,0.08612,0.04215,2.85569,3.30021,2.12311,0.0097789,0.0097789,0.0097789
69,185.764,2.60196,2.71016,1.77603,0.36373,0.12607,0.09771,0.04439,2.89179,3.08755,2.30246,0.0097756,0.0097756,0.0097756
70,188.439,2.63043,2.64862,1.80252,0.16745,0.03725,0.01464,0.00537,3.50188,6.23673,2.5388,0.0097723,0.0097723,0.0097723
71,191.073,2.62907,2.74835,1.78625,0.39925,0.09456,0.09148,0.03574,2.95349,3.17599,2.31381,0.009769,0.009769,0.009769
72,193.68,2.62501,2.72871,1.77287,0.37071,0.08596,0.06894,0.0241,3.35372,3.54356,2.4446,0.0097657,0.0097657,0.0097657
73,196.415,2.5922,2.65047,1.74438,0.44877,0.09456,0.08802,0.03716,3.0495,3.30497,2.27231,0.0097624,0.0097624,0.0097624
74,199.219,2.5057,2.59038,1.7085,0.40556,0.12902,0.10055,0.04699,2.8267,3.04991,2.08827,0.0097591,0.0097591,0.0097591
75,201.933,2.51009,2.61673,1.72109,0.38408,0.13754,0.11485,0.04165,3.0525,3.1312,2.19231,0.0097558,0.0097558,0.0097558
76,204.569,2.51504,2.61044,1.72903,0.37993,0.14613,0.10853,0.0478,2.84837,3.06565,2.14786,0.0097525,0.0097525,0.0097525
77,207.192,2.56311,2.67966,1.71963,0.36866,0.15473,0.11731,0.0546,2.77755,2.96992,2.15983,0.0097492,0.0097492,0.0097492
78,209.88,2.52229,2.59961,1.74495,0.32083,0.09746,0.0813,0.03791,2.90063,3.52361,2.26867,0.0097459,0.0097459,0.0097459
79,212.502,2.51855,2.65951,1.73413,0.35139,0.13467,0.10646,0.0553,2.70011,3.04228,2.0816,0.0097426,0.0097426,0.0097426
80,215.151,2.5443,2.6042,1.73286,0.41246,0.10461,0.08928,0.03646,2.93995,3.17713,2.16425,0.0097393,0.0097393,0.0097393
81,217.952,2.56424,2.66026,1.76666,0.42951,0.12034,0.10701,0.04619,2.74799,3.03733,2.1076,0.009736,0.009736,0.009736
82,220.552,2.58959,2.67487,1.79054,0.37157,0.12034,0.08903,0.03942,2.76746,3.02228,2.17666,0.0097327,0.0097327,0.0097327
83,223.131,2.55479,2.63826,1.74686,0.41595,0.13467,0.10056,0.04421,2.73346,3.05747,2.15001,0.0097294,0.0097294,0.0097294
