epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,81.7749,2.85856,2.9745,1.90692,0.02298,0.0086,0.00326,0.00125,3.96156,5.60666,2.9363,0.0099076,0.0099076,0.0099076
30,84.4646,2.91272,2.95829,1.96708,0.28422,0.09169,0.06819,0.02379,3.19211,3.50409,2.22315,0.0099043,0.0099043,0.0099043
31,87.0777,2.81284,2.93756,1.90116,0.34717,0.11748,0.08497,0.03522,2.79758,3.08439,2.26703,0.009901,0.009901,0.009901
32,89.8203,2.80194,2.86155,1.89311,0.34944,0.08883,0.08704,0.03789,2.82291,3.15094,2.2792,0.0098977,0.0098977,0.0098977
33,93.5056,2.86316,2.96608,1.94154,0.34889,0.12034,0.09239,0.03966,2.88336,2.96207,2.18464,0.0098944,0.0098944,0.0098944
34,97.4868,2.82896,2.88363,1.87776,0.31216,0.10029,0.07712,0.03107,3.07957,3.10955,2.27381,0.0098911,0.0098911,0.0098911
35,100.303,2.87839,2.89777,1.91101,0.28723,0.15186,0.08086,0.03341,2.90033,3.17095,2.21156,0.0098878,0.0098878,0.0098878
36,102.974,2.86183,2.99209,1.90813,0.34553,0.08309,0.06694,0.02907,2.95727,3.17499,2.26664,0.0098845,0.0098845,0.0098845
37,105.695,2.7923,2.92827,1.87287,0.27475,0.09169,0.04793,0.01981,2.99699,3.36202,2.34627,0.0098812,0.0098812,0.0098812
38,108.419,2.65817,2.77688,1.813,0.41422,0.08309,0.0698,0.03145,3.21613,3.3018,2.59895,0.0098779,0.0098779,0.0098779
39,111.038,2.78868,2.88001,1.86914,0.30378,0.09742,0.08227,0.0368,2.8793,3.16541,2.23036,0.0098746,0.0098746,0.0098746
40,113.716,2.8883,2.97498,1.90084,0.31118,0.10888,0.08562,0.03169,2.95392,3.37275,2.27607,0.0098713,0.0098713,0.0098713
41,116.387,2.79203,2.91954,1.90019,0.41628,0.01719,0.02085,0.00757,3.89055,4.0978,3.12263,0.009868,0.009868,0.009868
42,119.048,2.77717,2.89385,1.86827,0.002,0.15473,0.00254,0.00083,3.80951,3.49887,2.68985,0.0098647,0.0098647,0.0098647
43,121.667,2.79601,2.936,1.90027,0.27826,0.15908,0.08542,0.03614,2.85812,3.07567,2.15643,0.0098614,0.0098614,0.0098614
44,124.283,2.75109,2.85498,1.87107,0.31059,0.12034,0.07967,0.03073,2.91111,3.16336,2.1937,0.0098581,0.0098581,0.0098581
45,126.925,2.71977,2.81863,1.84855,0.37892,0.04021,0.04538,0.01496,3.34862,3.34081,2.4358,0.0098548,0.0098548,0.0098548
46,129.559,2.68244,2.76472,1.82022,0.25076,0.02292,0.01685,0.00595,3.81092,3.61568,2.74435,0.0098515,0.0098515,0.0098515
47,132.381,2.70319,2.75379,1.78485,0.1774,0.07163,0.03981,0.01397,3.1997,3.40652,2.29297,0.0098482,0.0098482,0.0098482
48,135.098,2.73376,2.81996,1.85351,0.3923,0.12034,0.09035,0.04116,2.75224,3.01502,2.12681,0.0098449,0.0098449,0.0098449
49,137.725,2.71013,2.7968,1.82217,0.33592,0.14327,0.09517,0.04512,2.86366,2.91263,2.20276,0.0098416,0.0098416,0.0098416
50,140.399,2.74792,2.82125,1.84025,0.07049,0.01719,0.01333,0.00543,3.10572,3.73476,2.34248,0.0098383,0.0098383,0.0098383
51,143.038,2.75512,2.87925,1.8913,0.27885,0.05731,0.04266,0.01272,3.31313,3.37347,2.28736,0.009835,0.009835,0.009835
52,145.748,2.70342,2.8263,1.8145,0.36577,0.12894,0.0955,0.04598,2.8603,2.99157,2.21025,0.0098317,0.0098317,0.0098317
53,148.412,2.74516,2.73675,1.83299,0.4414,0.08883,0.08503,0.03612,2.89511,3.06708,2.153,0.0098284,0.0098284,0.0098284
54,151.025,2.67994,2.74569,1.80489,0.3434,0.0086,0.00611,0.00289,3.97339,4.06293,2.72062,0.0098251,0.0098251,0.0098251
55,153.687,2.6858,2.79925,1.84042,0.4638,0.08596,0.07452,0.03236,3.10654,3.40781,2.44901,0.0098218,0.0098218,0.0098218
56,156.362,2.67358,2.75314,1.81885,0.36009,0.0745,0.06857,0.03182,3.12709,3.48202,2.37901,0.0098185,0.0098185,0.0098185
57,159.931,2.56072,2.68462,1.77068,0.36553,0.14327,0.09528,0.04005,2.87852,3.04661,2.23337,0.0098152,0.0098152,0.0098152
58,163.948,2.73238,2.84911,1.86649,0.00426,0.01146,0.00219,0.00071,4.22313,4.38761,2.6508,0.0098119,0.0098119,0.0098119
59,167.011,2.67343,2.71554,1.82274,0.27611,0.05158,0.04732,0.01806,3.4148,3.30202,2.25029,0.0098086,0.0098086,0.0098086
60,169.758,2.60916,2.69077,1.77666,0.00169,0.00287,0.00021,5e-05,5.26539,9.422,3.70337,0.0098053,0.0098053,0.0098053
61,172.341,2.70649,2.7446,1.80533,0.41698,0.11748,0.09849,0.03961,2.9292,3.08893,2.14363,0.009802,0.009802,0.009802
62,174.92,2.66127,2.75434,1.78028,0.40269,0.09169,0.08158,0.0398,3.08171,3.21314,2.44111,0.0097987,0.0097987,0.0097987
63,177.504,2.69109,2.79955,1.81681,0.38628,0.1404,0.12166,0.05923,2.73863,2.89242,2.17292,0.0097954,0.0097954,0.0097954
64,180.172,2.6656,2.78589,1.8409,0.3223,0.16332,0.11227,0.05407,2.68101,2.89425,2.15928,0.0097921,0.0097921,0.0097921
65,182.765,2.58106,2.66368,1.7574,0.39683,0.14327,0.10728,0.05171,2.81801,3.03922,2.26823,0.0097888,0.0097888,0.0097888
66,185.349,2.61633,2.67632,1.7686,0.40414,0.12034,0.09229,0.04255,2.85121,3.0007,2.21201,0.0097855,0.0097855,0.0097855
67,187.971,2.66942,2.81291,1.80132,0.38508,0.149,0.12466,0.05829,2.86168,2.93567,2.21213,0.0097822,0.0097822,0.0097822
68,190.661,2.72967,2.79616,1.81703,0.29279,0.05158,0.04771,0.0206,3.15743,3.38406,2.40127,0.0097789,0.0097789,0.0097789
69,193.339,2.59273,2.67927,1.78307,0.24545,0.12607,0.07593,0.03462,2.75491,3.01832,2.10981,0.0097756,0.0097756,0.0097756
70,196.039,2.61633,2.65365,1.77942,0.35824,0.1404,0.10362,0.04689,2.75295,3.03122,2.111,0.0097723,0.0097723,0.0097723
71,199.843,2.64723,2.74685,1.79793,0.35242,0.12321,0.10423,0.04387,2.82219,3.01675,2.12543,0.009769,0.009769,0.009769
72,203.393,2.65988,2.70636,1.77946,0.19979,0.03077,0.02079,0.00529,4.17536,3.87735,2.83045,0.0097657,0.0097657,0.0097657
73,206.123,2.60365,2.62263,1.75066,0.34006,0.11461,0.08561,0.03431,2.79441,3.24397,2.15277,0.0097624,0.0097624,0.0097624
74,208.817,2.54183,2.59018,1.73626,0.14062,0.0659,0.03935,0.01689,2.8512,3.43342,2.24166,0.0097591,0.0097591,0.0097591
75,211.485,2.53039,2.59369,1.74201,0.43599,0.03767,0.03964,0.01133,3.49762,4.07312,2.70492,0.0097558,0.0097558,0.0097558
76,214.129,2.51465,2.60507,1.72355,0.36445,0.13638,0.09331,0.03069,2.92451,3.16455,2.11864,0.0097525,0.0097525,0.0097525
77,216.723,2.58088,2.67985,1.74108,0.08922,0.03152,0.01179,0.00398,4.22587,3.65593,2.85826,0.0097492,0.0097492,0.0097492
78,219.371,2.53465,2.57814,1.75623,0.3506,0.1404,0.09807,0.04588,2.78683,3.07675,2.13167,0.0097459,0.0097459,0.0097459
79,222.098,2.56396,2.63472,1.76557,0.49209,0.08883,0.07699,0.03469,3.17145,3.70407,2.4079,0.0097426,0.0097426,0.0097426
80,224.784,2.54061,2.60716,1.72595,0.38091,0.09456,0.07512,0.03142,3.0014,3.19425,2.25536,0.0097393,0.0097393,0.0097393
81,227.462,2.58925,2.65598,1.76882,0.28605,0.08596,0.05997,0.01849,3.1008,3.32848,2.34987,0.009736,0.009736,0.009736
82,230.104,2.61585,2.68133,1.78623,0.33337,0.08309,0.0732,0.0289,3.03905,3.69947,2.22394,0.0097327,0.0097327,0.0097327
83,232.837,2.5775,2.6367,1.74799,0.47475,0.13467,0.12483,0.05873,2.75849,2.97406,2.21767,0.0097294,0.0097294,0.0097294
84,235.49,2.41505,2.48658,1.68633,0.40025,0.14151,0.11938,0.05834,2.73806,3.00059,2.11301,0.0097261,0.0097261,0.0097261
85,239.359,2.55053,2.60625,1.736,0.4068,0.13754,0.09663,0.04523,2.83991,3.06105,2.1915,0.0097228,0.0097228,0.0097228
86,242.572,2.45707,2.49146,1.68428,0.31307,0.17479,0.10968,0.05262,2.72328,2.89168,2.14218,0.0097195,0.0097195,0.0097195
87,245.215,2.53944,2.59295,1.73073,0.385,0.16046,0.10785,0.04496,2.8432,2.94014,2.10374,0.0097162,0.0097162,0.0097162
88,248.956,2.53677,2.58751,1.73545,0.00749,0.00573,0.00135,0.00053,4.44382,4.83927,2.90808,0.0097129,0.0097129,0.0097129
89,252.232,2.50797,2.7605,1.74759,0.43788,0.02865,0.02987,0.01442,3.25061,3.63548,2.50039,0.0097096,0.0097096,0.0097096
90,254.873,2.51797,2.57067,1.72408,0.27487,0.06304,0.0465,0.01623,3.51232,3.77181,2.57654,0.0097063,0.0097063,0.0097063
91,257.54,2.47831,2.57209,1.73019,0.17517,0.02865,0.0116,0.00619,3.23923,4.1824,2.43853,0.009703,0.009703,0.009703
92,260.204,2.41457,2.47458,1.66804,0.30348,0.13181,0.07908,0.03853,2.83351,3.20036,2.27492,0.0096997,0.0096997,0.0096997
93,262.865,2.41799,2.49313,1.70086,0.1876,0.01719,0.01403,0.00458,3.6409,4.63495,2.55099,0.0096964,0.0096964,0.0096964
94,265.596,2.54323,2.65855,1.75076,0.37147,0.0745,0.06346,0.02421,3.17344,3.42544,2.34057,0.0096931,0.0096931,0.0096931
95,268.42,2.46748,2.53377,1.72726,0.25464,0.09742,0.05824,0.01843,3.58172,3.49073,2.54291,0.0096898,0.0096898,0.0096898
96,271.087,2.60755,2.62583,1.78718,0.40418,0.10029,0.08308,0.0373,3.00737,3.18018,2.26334,0.0096865,0.0096865,0.0096865
97,273.736,2.47725,2.59301,1.70393,0.38758,0.13467,0.10598,0.05425,2.69429,2.97606,2.15131,0.0096832,0.0096832,0.0096832
98,276.422,2.48588,2.62186,1.7356,0.41802,0.14327,0.11293,0.04857,2.81559,3.02805,2.25566,0.0096799,0.0096799,0.0096799
99,279.048,2.51451,2.6144,1.72697,0.38896,0.13315,0.10471,0.04938,2.80299,3.12411,2.21911,0.0096766,0.0096766,0.0096766
100,281.687,2.50033,2.59532,1.73004,0.37398,0.12607,0.10499,0.04742,2.75625,3.02624,2.15204,0.0096733,0.0096733,0.0096733
101,285.293,2.44561,2.47827,1.66798,0.25177,0.12894,0.0764,0.0338,2.83861,3.04064,2.26085,0.00967,0.00967,0.00967
102,288.849,2.4285,2.45528,1.66081,0.29029,0.13754,0.09125,0.04189,2.85367,3.03204,2.30003,0.0096667,0.0096667,0.0096667
103,291.632,2.41942,2.47297,1.65623,0.3497,0.12034,0.10127,0.04723,2.79558,2.99421,2.18443,0.0096634,0.0096634,0.0096634
104,294.421,2.55095,2.59828,1.75149,0.26153,0.12034,0.07235,0.03162,2.8344,3.41055,2.18986,0.0096601,0.0096601,0.0096601
105,297.078,2.36082,2.44158,1.6416,0.33505,0.16905,0.11036,0.04928,2.66451,2.9853,2.10747,0.0096568,0.0096568,0.0096568
106,299.771,2.43792,2.48698,1.71567,0.2855,0.13754,0.10408,0.05064,2.7145,3.0196,2.10366,0.0096535,0.0096535,0.0096535
107,302.531,2.44455,2.49445,1.71313,0.37728,0.12321,0.0847,0.04303,2.73792,3.03751,2.11863,0.0096502,0.0096502,0.0096502
108,305.16,2.38548,2.42718,1.658,0.30918,0.09456,0.06481,0.02536,3.09865,3.45309,2.2474,0.0096469,0.0096469,0.0096469
109,307.8,2.37683,2.42745,1.64287,0.36175,0.12321,0.09546,0.03754,2.83152,3.22391,2.13654,0.0096436,0.0096436,0.0096436
110,310.449,2.3603,2.4319,1.66733,0.3134,0.12425,0.09679,0.04272,2.84267,3.26575,2.24047,0.0096403,0.0096403,0.0096403
111,313.154,2.46194,2.47218,1.69589,0.33756,0.11175,0.10449,0.04759,2.73603,3.29237,2.17048,0.009637,0.009637,0.009637
112,315.773,2.40854,2.43607,1.65378,0.34109,0.13467,0.10926,0.05033,2.73979,3.0538,2.13693,0.0096337,0.0096337,0.0096337
113,318.399,2.44637,2.51199,1.70659,0.39055,0.11175,0.08883,0.03692,2.81196,3.16012,2.16194,0.0096304,0.0096304,0.0096304
114,321.908,2.37828,2.41316,1.65083,0.39565,0.08309,0.07826,0.03802,2.87635,3.35819,2.24867,0.0096271,0.0096271,0.0096271
115,325.511,2.36213,2.42429,1.64815,0.24152,0.08596,0.06566,0.02302,3.2664,3.74419,2.44831,0.0096238,0.0096238,0.0096238
116,328.123,2.40562,2.4175,1.69132,0.48153,0.02292,0.0273,0.01256,3.72302,3.7825,3.67791,0.0096205,0.0096205,0.0096205
117,330.738,2.41935,2.5482,1.66975,0.34269,0.09561,0.08081,0.03245,3.01334,3.26676,2.35928,0.0096172,0.0096172,0.0096172
118,333.552,2.35307,2.42213,1.67457,0.37165,0.13219,0.1021,0.04945,2.63488,3.00625,2.11111,0.0096139,0.0096139,0.0096139
119,336.372,2.3691,2.44333,1.65509,0.37617,0.11461,0.08844,0.04077,2.89585,3.15173,2.25483,0.0096106,0.0096106,0.0096106
120,339.011,2.28262,2.32379,1.61753,0.33926,0.12894,0.09682,0.04734,2.86406,3.04014,2.19878,0.0096073,0.0096073,0.0096073
121,341.731,2.32691,2.3731,1.62116,0.24039,0.09169,0.07043,0.03223,2.78978,3.19207,2.1503,0.009604,0.009604,0.009604
122,344.416,2.27314,2.27501,1.60479,0.40566,0.13181,0.11199,0.04893,2.79903,3.00544,2.18261,0.0096007,0.0096007,0.0096007
123,347.084,2.27667,2.30132,1.61265,0.3886,0.16332,0.12594,0.05825,2.65484,2.99259,2.13143,0.0095974,0.0095974,0.0095974
124,349.769,2.29515,2.35152,1.64963,0.28448,0.04298,0.0379,0.01107,3.45712,3.89127,2.58921,0.0095941,0.0095941,0.0095941
125,352.677,2.33438,2.32117,1.59641,0.3724,0.07163,0.06462,0.03478,2.87077,3.48085,2.26584,0.0095908,0.0095908,0.0095908
126,355.743,2.34259,2.41005,1.6686,0.31638,0.11175,0.10014,0.0457,2.81328,3.12319,2.20018,0.0095875,0.0095875,0.0095875
127,358.399,2.32281,2.36148,1.66377,0.34125,0.13754,0.1148,0.05142,2.72873,3.03264,2.16223,0.0095842,0.0095842,0.0095842
128,362.791,2.27251,2.32649,1.6093,0.36931,0.10602,0.08628,0.037,2.79867,3.19445,2.17825,0.0095809,0.0095809,0.0095809
129,365.437,2.27459,2.3111,1.5833,0.35848,0.09456,0.07977,0.03238,2.90519,3.36249,2.28133,0.0095776,0.0095776,0.0095776
130,368.121,2.2862,2.32653,1.60658,0.35297,0.10029,0.08919,0.04188,2.77975,3.38039,2.12739,0.0095743,0.0095743,0.0095743
131,370.913,2.38641,2.35029,1.66204,0.32549,0.08596,0.08232,0.04188,2.85791,3.51624,2.27653,0.009571,0.009571,0.009571
132,373.572,2.28726,2.30625,1.61366,0.33549,0.12321,0.11098,0.05369,2.8652,3.08317,2.15741,0.0095677,0.0095677,0.0095677
133,376.18,2.34659,2.33365,1.62817,0.45243,0.12034,0.10081,0.04293,2.80987,3.06747,2.09512,0.0095644,0.0095644,0.0095644
134,378.836,2.28995,2.29975,1.57113,0.29224,0.10888,0.08301,0.03316,2.83207,3.20162,2.16208,0.0095611,0.0095611,0.0095611
135,381.498,2.28164,2.37521,1.61569,0.50743,0.13467,0.12,0.05459,2.82966,3.13113,2.33067,0.0095578,0.0095578,0.0095578
136,384.172,2.22318,2.29681,1.60255,0.37241,0.12607,0.09738,0.04324,2.89973,3.21539,2.35025,0.0095545,0.0095545,0.0095545
137,386.844,2.2467,2.34073,1.59737,0.41522,0.11175,0.10036,0.03926,2.94449,3.13722,2.26316,0.0095512,0.0095512,0.0095512
138,389.563,2.24156,2.27628,1.61064,0.34686,0.10956,0.08222,0.02625,3.21519,3.35961,2.23755,0.0095479,0.0095479,0.0095479
139,392.214,2.3182,2.37645,1.62083,0.5417,0.12321,0.10803,0.04454,2.87627,3.17421,2.18321,0.0095446,0.0095446,0.0095446
140,394.905,2.26958,2.33371,1.61869,0.35735,0.11461,0.08049,0.03657,2.81248,3.19703,2.13128,0.0095413,0.0095413,0.0095413
141,398.634,2.27103,2.31205,1.60337,0.34858,0.13181,0.10515,0.04468,2.76799,3.13549,2.18764,0.009538,0.009538,0.009538
142,402.834,2.25698,2.25096,1.56812,0.40048,0.10602,0.08784,0.0384,2.84144,3.23182,2.2516,0.0095347,0.0095347,0.0095347
143,405.481,2.21829,2.27095,1.58594,0.35246,0.13467,0.10623,0.0482,2.77676,3.11051,2.26355,0.0095314,0.0095314,0.0095314
144,408.292,2.20225,2.20221,1.58107,0.28637,0.11461,0.08405,0.03979,2.92058,3.25722,2.26102,0.0095281,0.0095281,0.0095281
145,410.936,2.3218,2.36346,1.65673,0.02742,0.00287,0.00127,0.00064,3.99694,4.33852,2.81977,0.0095248,0.0095248,0.0095248
146,413.551,2.24927,2.22397,1.59146,0.39466,0.13181,0.09628,0.04344,2.79981,3.22792,2.18036,0.0095215,0.0095215,0.0095215
147,416.133,2.22531,2.29215,1.58509,0.34196,0.12321,0.09345,0.03876,2.78026,3.19684,2.14039,0.0095182,0.0095182,0.0095182
148,418.759,2.21854,2.28563,1.5611,0.39233,0.09742,0.0822,0.03127,3.05498,3.32269,2.28332,0.0095149,0.0095149,0.0095149
149,421.845,2.21662,2.26143,1.57219,0.39625,0.12607,0.10388,0.04446,2.78696,3.18902,2.19444,0.0095116,0.0095116,0.0095116
150,425.84,2.14333,2.2018,1.54287,0.36875,0.12607,0.10086,0.04328,2.88293,3.24976,2.2986,0.0095083,0.0095083,0.0095083
151,428.413,2.19118,2.22652,1.57931,0.11791,0.03438,0.02902,0.00717,3.58091,3.85205,2.64311,0.009505,0.009505,0.009505
152,431.016,2.21844,2.21377,1.55726,0.32404,0.10888,0.08103,0.03053,2.97694,3.42644,2.27057,0.0095017,0.0095017,0.0095017
153,433.616,2.2159,2.18082,1.55789,0.40571,0.12607,0.09726,0.04335,2.86961,3.25771,2.31842,0.0094984,0.0094984,0.0094984
154,436.204,2.176,2.18564,1.53697,0.39048,0.13754,0.11115,0.05232,2.8529,3.15643,2.20146,0.0094951,0.0094951,0.0094951
155,438.762,2.25625,2.22692,1.54915,0.44634,0.14327,0.12024,0.05481,2.82002,3.07496,2.16872,0.0094918,0.0094918,0.0094918
156,441.575,2.24179,2.2636,1.6014,0.33027,0.11461,0.10415,0.04739,2.8608,3.14527,2.20122,0.0094885,0.0094885,0.0094885
157,444.174,2.22385,2.2262,1.58949,0.23161,0.05731,0.04498,0.01319,3.2248,3.5026,2.43073,0.0094852,0.0094852,0.0094852
158,446.752,2.14544,2.11682,1.53084,0.02641,0.0086,0.00686,0.00347,3.61891,3.95205,2.62346,0.0094819,0.0094819,0.0094819
159,449.346,2.2008,2.18386,1.5438,0.31161,0.11461,0.078,0.03383,2.91643,3.27785,2.12177,0.0094786,0.0094786,0.0094786
160,452.008,2.2752,2.26364,1.58936,0.33676,0.11748,0.09386,0.04027,2.94286,3.37998,2.1667,0.0094753,0.0094753,0.0094753
161,454.602,2.1135,2.12974,1.55066,0.4224,0.14877,0.11635,0.05289,2.79663,3.01324,2.06917,0.009472,0.009472,0.009472
162,457.198,2.17684,2.12394,1.53409,0.46411,0.14327,0.11551,0.05211,2.75119,3.09808,2.20413,0.0094687,0.0094687,0.0094687
163,459.822,2.12276,2.06312,1.50803,0.3944,0.13181,0.10753,0.04864,2.85182,3.25013,2.31584,0.0094654,0.0094654,0.0094654
