epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,27.988,1.16771,0.97523,1.12154,0.85373,0.64856,0.73147,0.40354,1.46375,1.67067,1.32567,0.000493898,0.000493898,0.000493898
45,28.3895,1.12573,1.00451,1.12913,0.74201,0.63889,0.75368,0.3951,1.55365,1.49041,1.37655,0.000496672,0.000496672,0.000496672
46,28.8172,1.15343,0.95919,1.14191,0.74201,0.63889,0.75368,0.3951,1.55365,1.49041,1.37655,0.00049905,0.00049905,0.00049905
47,29.3924,1.16595,0.97798,1.17641,0.71592,0.7001,0.78286,0.43109,1.47813,1.36363,1.33753,0.000501032,0.000501032,0.000501032
48,29.6782,1.21927,0.95948,1.14582,0.71592,0.7001,0.78286,0.43109,1.47813,1.36363,1.33753,0.000502618,0.000502618,0.000502618
49,30.0032,1.1326,0.94928,1.14501,0.77962,0.737,0.81153,0.47556,1.37484,1.25501,1.30691,0.000503808,0.000503808,0.000503808
50,30.4002,1.09823,0.9017,1.10651,0.77962,0.737,0.81153,0.47556,1.37484,1.25501,1.30691,0.000504602,0.000504602,0.000504602
51,30.9702,1.23077,1.00762,1.14515,0.78222,0.70833,0.80671,0.48779,1.31365,1.16775,1.26571,0.000505,0.000505,0.000505
52,31.3958,1.07819,0.91256,1.09497,0.78222,0.70833,0.80671,0.48779,1.31365,1.16775,1.26571,0.000505002,0.000505002,0.000505002
53,31.7309,1.07071,0.88908,1.10943,0.78222,0.70833,0.80671,0.48779,1.31365,1.16775,1.26571,0.000504608,0.000504608,0.000504608
54,32.1599,1.00978,0.86474,1.09529,0.79461,0.73611,0.79683,0.48871,1.35558,1.13407,1.28514,0.000503818,0.000503818,0.000503818
55,32.6895,1.14367,0.89594,1.11551,0.79461,0.73611,0.79683,0.48871,1.35558,1.13407,1.28514,0.000502632,0.000502632,0.000502632
56,33.1777,1.06863,0.90397,1.11824,0.79461,0.73611,0.79683,0.48871,1.35558,1.13407,1.28514,0.00050105,0.00050105,0.00050105
57,33.532,1.11093,0.89489,1.0963,0.78037,0.74028,0.79786,0.4601,1.40076,1.13459,1.31535,0.000499072,0.000499072,0.000499072
58,34.0742,1.03299,0.85481,1.06395,0.78037,0.74028,0.79786,0.4601,1.40076,1.13459,1.31535,0.000496698,0.000496698,0.000496698
59,34.6385,1.04555,0.85785,1.10243,0.78037,0.74028,0.79786,0.4601,1.40076,1.13459,1.31535,0.000493928,0.000493928,0.000493928
60,35.1385,1.06579,0.8597,1.11002,0.74327,0.79167,0.80476,0.47944,1.35224,1.09775,1.28337,0.000490762,0.000490762,0.000490762
61,35.665,1.04278,0.83428,1.08929,0.74327,0.79167,0.80476,0.47944,1.35224,1.09775,1.28337,0.0004872,0.0004872,0.0004872
62,36.1532,1.09198,0.86341,1.08637,0.74327,0.79167,0.80476,0.47944,1.35224,1.09775,1.28337,0.000483242,0.000483242,0.000483242
63,36.5033,1.06839,0.87695,1.11133,0.79103,0.78867,0.83757,0.485,1.29368,1.09022,1.23986,0.000478888,0.000478888,0.000478888
64,36.8819,1.04686,0.83832,1.06674,0.79103,0.78867,0.83757,0.485,1.29368,1.09022,1.23986,0.000474138,0.000474138,0.000474138
65,37.2335,0.97926,0.8075,1.05894,0.79103,0.78867,0.83757,0.485,1.29368,1.09022,1.23986,0.000468992,0.000468992,0.000468992
66,37.6326,1.07234,0.86245,1.10298,0.83331,0.76376,0.82645,0.47413,1.24709,1.20829,1.1939,0.00046345,0.00046345,0.00046345
67,37.9186,1.0065,0.85972,1.07969,0.83331,0.76376,0.82645,0.47413,1.24709,1.20829,1.1939,0.000457512,0.000457512,0.000457512
68,38.2012,0.96321,0.79345,1.04378,0.83331,0.76376,0.82645,0.47413,1.24709,1.20829,1.1939,0.000451178,0.000451178,0.000451178
69,38.7514,0.99374,0.82361,1.0786,0.73471,0.72222,0.76971,0.44915,1.23444,1.49681,1.18929,0.000444448,0.000444448,0.000444448
70,39.3078,0.97446,0.79727,1.03624,0.73471,0.72222,0.76971,0.44915,1.23444,1.49681,1.18929,0.000437322,0.000437322,0.000437322
71,39.8134,1.05885,0.83643,1.07603,0.73471,0.72222,0.76971,0.44915,1.23444,1.49681,1.18929,0.0004298,0.0004298,0.0004298
72,40.1896,1.12051,0.90409,1.09356,0.6756,0.63637,0.65489,0.40365,1.27415,1.73087,1.22397,0.000421882,0.000421882,0.000421882
73,40.777,1.02502,0.82488,1.05031,0.6756,0.63637,0.65489,0.40365,1.27415,1.73087,1.22397,0.000413568,0.000413568,0.000413568
74,41.3537,1.05392,0.85032,1.09374,0.6756,0.63637,0.65489,0.40365,1.27415,1.73087,1.22397,0.000404858,0.000404858,0.000404858
75,41.9348,1.04178,0.82055,1.07539,0.72687,0.55444,0.65615,0.39837,1.29749,1.75695,1.25464,0.000395752,0.000395752,0.000395752
76,42.4425,1.09109,0.85112,1.05336,0.72687,0.55444,0.65615,0.39837,1.29749,1.75695,1.25464,0.00038625,0.00038625,0.00038625
77,42.9842,1.0178,0.78914,1.03202,0.72687,0.55444,0.65615,0.39837,1.29749,1.75695,1.25464,0.000376352,0.000376352,0.000376352
78,43.4722,1.00614,0.78526,1.06818,0.76446,0.61111,0.67472,0.40747,1.3455,1.67012,1.29499,0.000366058,0.000366058,0.000366058
79,43.8865,1.0182,0.80413,1.05449,0.76446,0.61111,0.67472,0.40747,1.3455,1.67012,1.29499,0.000355368,0.000355368,0.000355368
80,44.3242,0.93748,0.73922,1.01943,0.76446,0.61111,0.67472,0.40747,1.3455,1.67012,1.29499,0.000344282,0.000344282,0.000344282
81,44.8206,0.96532,0.76072,1.01404,0.74358,0.63889,0.69682,0.43656,1.3511,1.51794,1.29625,0.0003328,0.0003328,0.0003328
82,45.2276,0.97369,0.76709,1.03059,0.74358,0.63889,0.69682,0.43656,1.3511,1.51794,1.29625,0.000320922,0.000320922,0.000320922
83,45.7927,1.04378,0.83627,1.11236,0.74358,0.63889,0.69682,0.43656,1.3511,1.51794,1.29625,0.000308648,0.000308648,0.000308648
84,46.172,0.95179,0.76547,1.06331,0.79381,0.66667,0.73813,0.44797,1.32623,1.42159,1.27869,0.000295978,0.000295978,0.000295978
85,46.5048,0.93731,0.76464,1.03548,0.79381,0.66667,0.73813,0.44797,1.32623,1.42159,1.27869,0.000282912,0.000282912,0.000282912
86,46.8541,1.0477,0.79955,1.04525,0.79381,0.66667,0.73813,0.44797,1.32623,1.42159,1.27869,0.00026945,0.00026945,0.00026945
87,47.2599,1.04885,0.81404,1.13178,0.79381,0.66667,0.73813,0.44797,1.32623,1.42159,1.27869,0.000255592,0.000255592,0.000255592
88,47.7737,1.03867,0.7773,1.06277,0.78323,0.68056,0.7753,0.46703,1.28588,1.3381,1.24859,0.000241338,0.000241338,0.000241338
89,48.0968,0.98748,0.80959,1.06762,0.78323,0.68056,0.7753,0.46703,1.28588,1.3381,1.24859,0.000226688,0.000226688,0.000226688
90,48.6243,0.90801,0.79159,1.0317,0.78323,0.68056,0.7753,0.46703,1.28588,1.3381,1.24859,0.000211642,0.000211642,0.000211642
91,56.9137,0.96347,0.99862,0.99963,0.78323,0.68056,0.7753,0.46703,1.28588,1.3381,1.24859,0.0001962,0.0001962,0.0001962
92,57.3758,0.90607,1.07297,1.02358,0.79268,0.7435,0.79547,0.47981,1.27142,1.27446,1.23491,0.000180362,0.000180362,0.000180362
93,57.8647,0.85454,0.93108,0.98247,0.79268,0.7435,0.79547,0.47981,1.27142,1.27446,1.23491,0.000164128,0.000164128,0.000164128
94,58.2363,0.85493,0.87924,0.94704,0.79268,0.7435,0.79547,0.47981,1.27142,1.27446,1.23491,0.000147498,0.000147498,0.000147498
95,58.5449,0.90459,0.93992,1.03069,0.79268,0.7435,0.79547,0.47981,1.27142,1.27446,1.23491,0.000130472,0.000130472,0.000130472
96,58.9978,0.96105,0.94779,1.01474,0.77625,0.75,0.80294,0.49466,1.2534,1.21657,1.22432,0.00011305,0.00011305,0.00011305
97,59.4095,0.94577,0.9019,0.98164,0.77625,0.75,0.80294,0.49466,1.2534,1.21657,1.22432,9.5232e-05,9.5232e-05,9.5232e-05
98,59.9266,0.95201,0.928,1.00113,0.77625,0.75,0.80294,0.49466,1.2534,1.21657,1.22432,7.7018e-05,7.7018e-05,7.7018e-05
99,60.3121,0.82014,0.78753,0.96585,0.77625,0.75,0.80294,0.49466,1.2534,1.21657,1.22432,5.8408e-05,5.8408e-05,5.8408e-05
100,60.9165,0.8198,0.83767,0.97939,0.78925,0.79167,0.83093,0.51882,1.23582,1.11401,1.2088,3.9402e-05,3.9402e-05,3.9402e-05
