epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,72.5473,2.08175,1.91912,2.19352,0.00182,0.03571,0.00089,0.00018,3.49858,inf,9.37146,0.00085766,0.00085766,0.00085766
32,74.7783,1.91154,1.76088,2.02988,0.00182,0.03571,0.00089,0.00018,3.49858,inf,9.37146,0.000873306,0.000873306,0.000873306
33,77.0536,1.85206,1.87918,1.99339,0,0,0,0,4.81095,inf,45.8901,0.00088816,0.00088816,0.00088816
34,79.385,2.03252,2.35447,2.20712,0,0,0,0,4.81095,inf,45.8901,0.000902222,0.000902222,0.000902222
35,81.6381,2.08842,1.96854,2.26636,0,0,0,0,4.81095,inf,45.8901,0.000915492,0.000915492,0.000915492
36,83.9069,2.06016,1.98603,2.29363,0.00167,0.03571,0.00088,0.00071,4.0697,inf,40.4396,0.00092797,0.00092797,0.00092797
37,86.1424,2.17594,1.94016,2.33515,0.00167,0.03571,0.00088,0.00071,4.0697,inf,40.4396,0.000939656,0.000939656,0.000939656
38,88.3379,1.94528,1.85233,2.15369,0.00167,0.03571,0.00088,0.00071,4.0697,inf,40.4396,0.00095055,0.00095055,0.00095055
39,90.5929,1.94483,1.84573,2.10403,0.00807,0.14286,0.00403,0.00078,3.36871,inf,11.8082,0.000960652,0.000960652,0.000960652
40,92.8439,1.99167,1.93306,2.15668,0.00807,0.14286,0.00403,0.00078,3.36871,inf,11.8082,0.000969962,0.000969962,0.000969962
41,95.1257,2.10079,1.99621,2.28094,0.00807,0.14286,0.00403,0.00078,3.36871,inf,11.8082,0.00097848,0.00097848,0.00097848
42,97.3474,2.18745,2.09747,2.36568,0.14454,0.17857,0.06037,0.02511,3.26005,7.26591,4.39266,0.000986206,0.000986206,0.000986206
43,99.5493,1.83322,1.80252,1.97281,0.14454,0.17857,0.06037,0.02511,3.26005,7.26591,4.39266,0.00099314,0.00099314,0.00099314
44,101.758,1.86544,1.8074,2.08159,0.14454,0.17857,0.06037,0.02511,3.26005,7.26591,4.39266,0.000999282,0.000999282,0.000999282
45,103.897,1.70771,1.6517,1.86379,0.14454,0.17857,0.06037,0.02511,3.26005,7.26591,4.39266,0.00100463,0.00100463,0.00100463
46,106.22,1.75981,1.88532,2.03202,0.0898,0.28571,0.08815,0.02959,2.40576,16.1694,3.8873,0.00100919,0.00100919,0.00100919
47,108.983,1.8233,1.75896,2.08594,0.0898,0.28571,0.08815,0.02959,2.40576,16.1694,3.8873,0.00101296,0.00101296,0.00101296
48,111.616,1.94111,1.81369,2.16584,0.0898,0.28571,0.08815,0.02959,2.40576,16.1694,3.8873,0.00101593,0.00101593,0.00101593
49,113.834,1.86663,1.83873,2.14646,0.0898,0.28571,0.08815,0.02959,2.40576,16.1694,3.8873,0.00101811,0.00101811,0.00101811
50,116.486,1.82429,1.75573,2.0427,0.13948,0.39286,0.1114,0.04903,2.04203,11.2879,3.5286,0.0010195,0.0010195,0.0010195
51,119.126,1.90629,1.79329,2.06592,0.13948,0.39286,0.1114,0.04903,2.04203,11.2879,3.5286,0.00101,0.00101,0.00101
52,121.42,2.11448,1.96184,2.3131,0.13948,0.39286,0.1114,0.04903,2.04203,11.2879,3.5286,0.0009902,0.0009902,0.0009902
53,123.685,2.13858,2.07176,2.31859,0.13948,0.39286,0.1114,0.04903,2.04203,11.2879,3.5286,0.0009704,0.0009704,0.0009704
54,125.915,1.70793,1.72395,1.94106,0.26757,0.35714,0.14819,0.06414,2.18602,5.72759,2.94927,0.0009506,0.0009506,0.0009506
55,128.124,1.70219,1.64482,1.9231,0.26757,0.35714,0.14819,0.06414,2.18602,5.72759,2.94927,0.0009308,0.0009308,0.0009308
56,130.409,1.77426,1.68352,2.05846,0.26757,0.35714,0.14819,0.06414,2.18602,5.72759,2.94927,0.000911,0.000911,0.000911
57,132.687,2.00948,1.98156,2.25786,0.26757,0.35714,0.14819,0.06414,2.18602,5.72759,2.94927,0.0008912,0.0008912,0.0008912
58,134.912,1.56753,1.5861,1.86403,0.42806,0.39286,0.27742,0.07806,2.41123,2.63069,2.79087,0.0008714,0.0008714,0.0008714
59,137.158,1.70407,1.59168,1.94192,0.42806,0.39286,0.27742,0.07806,2.41123,2.63069,2.79087,0.0008516,0.0008516,0.0008516
60,139.573,1.87279,1.71559,2.09215,0.42806,0.39286,0.27742,0.07806,2.41123,2.63069,2.79087,0.0008318,0.0008318,0.0008318
61,142.317,1.54579,1.52943,1.82642,0.42806,0.39286,0.27742,0.07806,2.41123,2.63069,2.79087,0.000812,0.000812,0.000812
62,144.559,1.50697,1.50817,1.81594,0.45533,0.5,0.31792,0.11409,2.13485,2.79028,2.86176,0.0007922,0.0007922,0.0007922
63,146.795,1.69407,1.54889,1.89588,0.45533,0.5,0.31792,0.11409,2.13485,2.79028,2.86176,0.0007724,0.0007724,0.0007724
64,149.027,1.78233,1.64314,1.99783,0.45533,0.5,0.31792,0.11409,2.13485,2.79028,2.86176,0.0007526,0.0007526,0.0007526
65,151.271,1.52773,1.51728,1.81601,0.45533,0.5,0.31792,0.11409,2.13485,2.79028,2.86176,0.0007328,0.0007328,0.0007328
66,153.527,1.70496,1.61675,1.9702,0.45962,0.5,0.32322,0.14989,2.00002,2.9914,2.92375,0.000713,0.000713,0.000713
67,155.769,1.46354,1.41321,1.74845,0.45962,0.5,0.32322,0.14989,2.00002,2.9914,2.92375,0.0006932,0.0006932,0.0006932
68,158.024,1.63828,1.54249,1.87681,0.45962,0.5,0.32322,0.14989,2.00002,2.9914,2.92375,0.0006734,0.0006734,0.0006734
69,160.242,1.7199,1.64239,1.97706,0.45962,0.5,0.32322,0.14989,2.00002,2.9914,2.92375,0.0006536,0.0006536,0.0006536
70,162.522,1.78319,1.61642,2.00325,0.46994,0.42857,0.31412,0.12353,2.23074,2.61202,2.69725,0.0006338,0.0006338,0.0006338
71,164.856,1.37058,1.44178,1.65759,0.46994,0.42857,0.31412,0.12353,2.23074,2.61202,2.69725,0.000614,0.000614,0.000614
72,167.591,1.66473,1.57267,1.92766,0.46994,0.42857,0.31412,0.12353,2.23074,2.61202,2.69725,0.0005942,0.0005942,0.0005942
73,169.828,1.72752,1.68357,1.96134,0.46994,0.42857,0.31412,0.12353,2.23074,2.61202,2.69725,0.0005744,0.0005744,0.0005744
74,172.163,1.67325,1.49832,1.92698,0.30338,0.46429,0.2002,0.08134,2.32283,2.89484,2.60626,0.0005546,0.0005546,0.0005546
75,174.483,1.45856,1.38814,1.72521,0.30338,0.46429,0.2002,0.08134,2.32283,2.89484,2.60626,0.0005348,0.0005348,0.0005348
76,176.771,1.39757,1.28422,1.7132,0.30338,0.46429,0.2002,0.08134,2.32283,2.89484,2.60626,0.000515,0.000515,0.000515
77,179.074,1.70279,1.57417,1.99737,0.30338,0.46429,0.2002,0.08134,2.32283,2.89484,2.60626,0.0004952,0.0004952,0.0004952
78,181.431,1.7796,1.60964,1.99862,0.31403,0.46429,0.25268,0.09479,2.46546,2.66721,2.71833,0.0004754,0.0004754,0.0004754
79,183.7,1.56846,1.3865,1.81699,0.31403,0.46429,0.25268,0.09479,2.46546,2.66721,2.71833,0.0004556,0.0004556,0.0004556
80,185.936,1.47905,1.44466,1.76962,0.31403,0.46429,0.25268,0.09479,2.46546,2.66721,2.71833,0.0004358,0.0004358,0.0004358
81,188.186,1.66039,1.51209,1.9122,0.31403,0.46429,0.25268,0.09479,2.46546,2.66721,2.71833,0.000416,0.000416,0.000416
82,190.587,1.60048,1.47174,1.82113,0.47292,0.42857,0.3066,0.12678,2.29017,2.52757,2.55582,0.0003962,0.0003962,0.0003962
83,193.081,1.54325,1.37268,1.79451,0.47292,0.42857,0.3066,0.12678,2.29017,2.52757,2.55582,0.0003764,0.0003764,0.0003764
84,195.434,1.90432,1.7205,2.15518,0.47292,0.42857,0.3066,0.12678,2.29017,2.52757,2.55582,0.0003566,0.0003566,0.0003566
85,197.679,1.36721,1.2249,1.62777,0.47292,0.42857,0.3066,0.12678,2.29017,2.52757,2.55582,0.0003368,0.0003368,0.0003368
86,199.941,1.54016,1.45177,1.82523,0.45602,0.46429,0.35577,0.17113,1.97997,2.35498,2.24511,0.000317,0.000317,0.000317
87,202.167,1.71225,1.56557,1.95408,0.45602,0.46429,0.35577,0.17113,1.97997,2.35498,2.24511,0.0002972,0.0002972,0.0002972
88,204.383,1.76561,1.53124,2.00518,0.45602,0.46429,0.35577,0.17113,1.97997,2.35498,2.24511,0.0002774,0.0002774,0.0002774
89,206.628,1.52199,1.4318,1.79132,0.45602,0.46429,0.35577,0.17113,1.97997,2.35498,2.24511,0.0002576,0.0002576,0.0002576
90,208.905,1.58246,1.50763,1.86885,0.56007,0.60714,0.45785,0.25035,1.78529,1.89747,2.08213,0.0002378,0.0002378,0.0002378
91,212.518,1.24106,1.95242,1.60943,0.56007,0.60714,0.45785,0.25035,1.78529,1.89747,2.08213,0.000218,0.000218,0.000218
92,215.681,1.0425,1.65017,1.48072,0.56007,0.60714,0.45785,0.25035,1.78529,1.89747,2.08213,0.0001982,0.0001982,0.0001982
93,218.743,1.25287,1.76054,1.64219,0.56007,0.60714,0.45785,0.25035,1.78529,1.89747,2.08213,0.0001784,0.0001784,0.0001784
94,221.862,1.14569,1.61241,1.56162,0.59759,0.58369,0.4816,0.28573,1.70647,1.72589,2.02786,0.0001586,0.0001586,0.0001586
95,224.882,1.0025,1.36372,1.40769,0.59759,0.58369,0.4816,0.28573,1.70647,1.72589,2.02786,0.0001388,0.0001388,0.0001388
96,227.909,1.19353,1.58444,1.5899,0.59759,0.58369,0.4816,0.28573,1.70647,1.72589,2.02786,0.000119,0.000119,0.000119
97,230.98,1.19744,1.5872,1.66037,0.59759,0.58369,0.4816,0.28573,1.70647,1.72589,2.02786,9.92e-05,9.92e-05,9.92e-05
98,234.127,0.99168,1.35622,1.41944,0.62835,0.53571,0.5036,0.29916,1.67693,1.66654,2.03551,7.94e-05,7.94e-05,7.94e-05
99,237.286,1.27414,1.55016,1.70779,0.62835,0.53571,0.5036,0.29916,1.67693,1.66654,2.03551,5.96e-05,5.96e-05,5.96e-05
100,240.462,1.21921,1.51553,1.59699,0.62835,0.53571,0.5036,0.29916,1.67693,1.66654,2.03551,3.98e-05,3.98e-05,3.98e-05
