epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,66.9473,0.92388,0.69823,1.05736,0.53749,0.26389,0.32265,0.17574,1.79064,2.38842,1.72006,0.00191486,0.00191486,0.00191486
131,67.4378,1.00436,0.75547,1.07619,0.53749,0.26389,0.32265,0.17574,1.79064,2.38842,1.72006,0.0019142,0.0019142,0.0019142
132,67.806,1.00471,0.76832,1.06592,0.68486,0.55556,0.62672,0.34254,1.62344,1.55626,1.48103,0.00191354,0.00191354,0.00191354
133,68.2691,0.90379,0.69265,1.04162,0.68486,0.55556,0.62672,0.34254,1.62344,1.55626,1.48103,0.00191288,0.00191288,0.00191288
134,68.6375,0.9801,0.73696,1.03092,0.68486,0.55556,0.62672,0.34254,1.62344,1.55626,1.48103,0.00191222,0.00191222,0.00191222
135,68.9494,0.95039,0.73844,1.02551,0.68486,0.55556,0.62672,0.34254,1.62344,1.55626,1.48103,0.00191156,0.00191156,0.00191156
136,69.3444,0.88201,0.67246,1.0269,0.72988,0.55556,0.65063,0.37881,1.50895,1.39184,1.35587,0.0019109,0.0019109,0.0019109
137,69.7443,0.96842,0.69595,1.04372,0.72988,0.55556,0.65063,0.37881,1.50895,1.39184,1.35587,0.00191024,0.00191024,0.00191024
138,70.0439,0.98496,0.73452,1.03752,0.72988,0.55556,0.65063,0.37881,1.50895,1.39184,1.35587,0.00190958,0.00190958,0.00190958
139,70.4622,1.11545,0.9244,1.18914,0.72988,0.55556,0.65063,0.37881,1.50895,1.39184,1.35587,0.00190892,0.00190892,0.00190892
140,71.0467,1.0283,0.79141,1.0888,0.6927,0.55556,0.6677,0.38057,1.48867,1.49192,1.40099,0.00190826,0.00190826,0.00190826
141,71.3399,1.00198,0.7171,1.02907,0.6927,0.55556,0.6677,0.38057,1.48867,1.49192,1.40099,0.0019076,0.0019076,0.0019076
142,71.6408,0.92939,0.69543,1.05665,0.6927,0.55556,0.6677,0.38057,1.48867,1.49192,1.40099,0.00190694,0.00190694,0.00190694
143,71.9288,0.93642,0.71398,1.03206,0.6927,0.55556,0.6677,0.38057,1.48867,1.49192,1.40099,0.00190628,0.00190628,0.00190628
144,72.303,0.9267,0.70177,1.04694,0.68073,0.58333,0.65703,0.38354,1.42283,1.43738,1.41783,0.00190562,0.00190562,0.00190562
145,72.7476,0.8398,0.68226,1.0067,0.68073,0.58333,0.65703,0.38354,1.42283,1.43738,1.41783,0.00190496,0.00190496,0.00190496
146,73.2533,0.83144,0.64479,0.98277,0.68073,0.58333,0.65703,0.38354,1.42283,1.43738,1.41783,0.0019043,0.0019043,0.0019043
147,73.6367,0.93552,0.67373,1.02056,0.68073,0.58333,0.65703,0.38354,1.42283,1.43738,1.41783,0.00190364,0.00190364,0.00190364
148,74.1503,0.95608,0.72037,1.0454,0.70111,0.6516,0.68846,0.41105,1.38954,1.33367,1.38626,0.00190298,0.00190298,0.00190298
149,74.5224,0.95674,0.68833,1.01722,0.70111,0.6516,0.68846,0.41105,1.38954,1.33367,1.38626,0.00190232,0.00190232,0.00190232
