epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,68.5647,1.67131,1.63911,1.93391,0.40328,0.46429,0.3653,0.15877,1.94918,3.36325,3.02036,0.000507984,0.000507984,0.000507984
30,70.9835,2.17398,1.91146,2.33079,0.44836,0.58073,0.35766,0.17827,1.71666,4.24023,2.75524,0.000502444,0.000502444,0.000502444
31,73.6962,2.04712,1.79443,2.1444,0.44836,0.58073,0.35766,0.17827,1.71666,4.24023,2.75524,0.00049532,0.00049532,0.00049532
32,76.048,1.91795,1.59482,2.01272,0.44836,0.58073,0.35766,0.17827,1.71666,4.24023,2.75524,0.000486612,0.000486612,0.000486612
33,78.4076,1.64914,1.46291,1.8372,0.34779,0.59058,0.34541,0.17768,1.75109,8.03379,2.95094,0.00047632,0.00047632,0.00047632
34,80.7062,1.59676,1.61648,1.86008,0.34779,0.59058,0.34541,0.17768,1.75109,8.03379,2.95094,0.000464444,0.000464444,0.000464444
35,83.0289,1.72823,1.51973,1.97476,0.34779,0.59058,0.34541,0.17768,1.75109,8.03379,2.95094,0.000450984,0.000450984,0.000450984
36,85.3353,1.73244,1.58316,2.02352,0.5672,0.53571,0.48039,0.23113,1.88304,4.34023,2.94944,0.00043594,0.00043594,0.00043594
37,88.4383,1.88201,1.68658,2.11721,0.5672,0.53571,0.48039,0.23113,1.88304,4.34023,2.94944,0.000419312,0.000419312,0.000419312
38,91.6446,1.61805,1.55202,1.89314,0.5672,0.53571,0.48039,0.23113,1.88304,4.34023,2.94944,0.0004011,0.0004011,0.0004011
39,94.7829,1.54251,1.49965,1.7994,0.69653,0.57143,0.53199,0.26192,1.87569,2.9396,2.57246,0.000381304,0.000381304,0.000381304
40,97.8491,1.56737,1.48144,1.84683,0.69653,0.57143,0.53199,0.26192,1.87569,2.9396,2.57246,0.000359924,0.000359924,0.000359924
41,101.475,1.35015,1.62761,1.71289,0.69653,0.57143,0.53199,0.26192,1.87569,2.9396,2.57246,0.00033696,0.00033696,0.00033696
42,104.609,1.21993,1.52461,1.56904,0.69387,0.60714,0.59137,0.31771,1.8657,1.98576,2.58126,0.000312412,0.000312412,0.000312412
43,107.589,1.10945,1.25203,1.45897,0.69387,0.60714,0.59137,0.31771,1.8657,1.98576,2.58126,0.00028628,0.00028628,0.00028628
44,110.581,1.22217,1.39186,1.63229,0.69387,0.60714,0.59137,0.31771,1.8657,1.98576,2.58126,0.000258564,0.000258564,0.000258564
45,113.529,1.1708,1.34952,1.52398,0.69387,0.60714,0.59137,0.31771,1.8657,1.98576,2.58126,0.000229264,0.000229264,0.000229264
46,116.515,1.19461,1.354,1.59263,0.66109,0.60714,0.57975,0.29622,1.71397,1.89266,2.4139,0.00019838,0.00019838,0.00019838
47,118.765,1.2842,1.35878,1.64947,0.66109,0.60714,0.57975,0.29622,1.71397,1.89266,2.4139,0.000165912,0.000165912,0.000165912
48,121.05,1.31187,1.36517,1.71036,0.66109,0.60714,0.57975,0.29622,1.71397,1.89266,2.4139,0.00013186,0.00013186,0.00013186
49,123.3,1.35506,1.42146,1.72747,0.66109,0.60714,0.57975,0.29622,1.71397,1.89266,2.4139,9.6224e-05,9.6224e-05,9.6224e-05
50,125.445,1.19705,1.32037,1.63035,0.73681,0.60014,0.59578,0.29856,1.68496,1.72588,2.31557,5.9004e-05,5.9004e-05,5.9004e-05
