epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,19.6539,1.50791,1.41825,1.18795,0.66811,0.58591,0.65062,0.24643,1.85514,1.57823,1.38447,0.0010892,0.0010892,0.0010892
25,20.3925,1.52536,1.51531,1.27791,0.65262,0.72388,0.73758,0.32123,1.73259,1.44751,1.3519,0.0010496,0.0010496,0.0010496
26,21.162,1.54594,1.40053,1.22508,0.71019,0.69403,0.75641,0.32406,1.73957,1.40618,1.34429,0.00101,0.00101,0.00101
27,21.9542,1.44638,1.38417,1.16794,0.73608,0.68657,0.73716,0.31002,1.70046,1.38905,1.33943,0.0009704,0.0009704,0.0009704
28,22.717,1.50475,1.432,1.17377,0.60259,0.7129,0.70652,0.32078,1.61594,1.39504,1.3393,0.0009308,0.0009308,0.0009308
29,23.486,1.48974,1.41329,1.1933,0.56411,0.67164,0.66195,0.30934,1.6622,1.42177,1.36108,0.0008912,0.0008912,0.0008912
30,24.2511,1.52232,1.36143,1.18798,0.68989,0.65672,0.70817,0.32388,1.61637,1.41802,1.33618,0.0008516,0.0008516,0.0008516
31,25.0111,1.52593,1.32773,1.19055,0.67829,0.62687,0.69104,0.32141,1.6146,1.42355,1.30561,0.000812,0.000812,0.000812
32,25.7623,1.49604,1.40416,1.17335,0.58685,0.75373,0.70946,0.34049,1.58052,1.39051,1.26045,0.0007724,0.0007724,0.0007724
33,26.5543,1.41978,1.30789,1.14264,0.63289,0.70149,0.73238,0.35788,1.5604,1.36896,1.26318,0.0007328,0.0007328,0.0007328
34,27.3439,1.46768,1.31294,1.13086,0.72607,0.59701,0.70658,0.33236,1.57724,1.47945,1.27633,0.0006932,0.0006932,0.0006932
35,28.0828,1.49729,1.35673,1.18421,0.68155,0.68678,0.71689,0.34506,1.59198,1.46195,1.28931,0.0006536,0.0006536,0.0006536
36,28.8724,1.38568,1.21624,1.11483,0.70238,0.65672,0.68588,0.34047,1.64674,1.41955,1.31299,0.000614,0.000614,0.000614
37,29.6477,1.40918,1.25231,1.14329,0.67256,0.75373,0.71288,0.34125,1.6502,1.4006,1.32231,0.0005744,0.0005744,0.0005744
38,30.4462,1.38195,1.2359,1.16694,0.66832,0.72388,0.673,0.3172,1.67443,1.43079,1.32797,0.0005348,0.0005348,0.0005348
39,31.2175,1.34777,1.18949,1.10371,0.67796,0.70149,0.68,0.30984,1.69814,1.45014,1.33196,0.0004952,0.0004952,0.0004952
40,32.0014,1.37691,1.16224,1.11012,0.69538,0.74957,0.69359,0.29034,1.74891,1.44083,1.34215,0.0004556,0.0004556,0.0004556
41,33.5785,1.33517,1.22127,1.13316,0.6734,0.69403,0.66637,0.28668,1.76736,1.4521,1.34934,0.000416,0.000416,0.000416
42,34.4632,1.35149,1.21583,1.16345,0.67458,0.71642,0.68645,0.3062,1.74353,1.39663,1.3439,0.0003764,0.0003764,0.0003764
43,35.264,1.32142,1.20025,1.14222,0.67238,0.73518,0.69349,0.32126,1.73248,1.37032,1.34286,0.0003368,0.0003368,0.0003368
44,36.0748,1.31051,1.19997,1.14317,0.69293,0.72412,0.68401,0.32107,1.7392,1.33102,1.35629,0.0002972,0.0002972,0.0002972
45,36.8295,1.2874,1.15588,1.09568,0.68638,0.73134,0.69093,0.32126,1.7205,1.31868,1.33847,0.0002576,0.0002576,0.0002576
46,37.6233,1.37699,1.1874,1.16068,0.70281,0.72358,0.692,0.31295,1.75146,1.33098,1.34652,0.000218,0.000218,0.000218
47,38.3894,1.23593,1.11898,1.10465,0.68239,0.72388,0.68925,0.30686,1.76427,1.33666,1.35148,0.0001784,0.0001784,0.0001784
48,39.1728,1.23593,1.09547,1.07639,0.67585,0.73881,0.69837,0.30344,1.8081,1.34453,1.379,0.0001388,0.0001388,0.0001388
49,39.9431,1.27921,1.11469,1.14303,0.66832,0.73134,0.69228,0.30272,1.81393,1.35031,1.37786,9.92e-05,9.92e-05,9.92e-05
50,40.7475,1.33001,1.17758,1.13732,0.66083,0.73881,0.68849,0.30302,1.78523,1.35756,1.35868,5.96e-05,5.96e-05,5.96e-05
