epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,17.1238,1.42784,1.5141,1.29208,0.87621,0.38889,0.59005,0.32231,1.27731,2.16722,1.20847,0.000353585,0.000353585,0.000353585
20,17.632,1.43316,1.40246,1.30143,0.87621,0.38889,0.59005,0.32231,1.27731,2.16722,1.20847,0.000372852,0.000372852,0.000372852
21,18.2466,1.39315,1.42474,1.30351,0.88874,0.44378,0.64414,0.38321,1.27533,2.04976,1.20923,0.00039208,0.00039208,0.00039208
22,18.6489,1.49243,1.47346,1.32908,0.88874,0.44378,0.64414,0.38321,1.27533,2.04976,1.20923,0.000411268,0.000411268,0.000411268
23,19.1678,1.40632,1.353,1.27708,0.81668,0.44444,0.73499,0.43605,1.24279,1.96624,1.18769,0.000430417,0.000430417,0.000430417
24,19.5163,1.30769,1.23079,1.22804,0.81668,0.44444,0.73499,0.43605,1.24279,1.96624,1.18769,0.000449526,0.000449526,0.000449526
25,20.062,1.36592,1.2578,1.2481,0.8315,0.54836,0.75879,0.41221,1.33871,1.8954,1.28356,0.000468595,0.000468595,0.000468595
26,20.4409,1.29822,1.15477,1.23279,0.8315,0.54836,0.75879,0.41221,1.33871,1.8954,1.28356,0.000487625,0.000487625,0.000487625
27,20.7897,1.39056,1.19814,1.25804,0.80802,0.64308,0.79815,0.47715,1.25867,1.76168,1.22325,0.000506615,0.000506615,0.000506615
28,21.2714,1.18944,1.11509,1.17552,0.80802,0.64308,0.79815,0.47715,1.25867,1.76168,1.22325,0.000525566,0.000525566,0.000525566
29,21.7116,1.25119,1.15215,1.21161,0.82719,0.66667,0.78755,0.50478,1.15108,1.70927,1.13161,0.000544477,0.000544477,0.000544477
30,22.0847,1.29709,1.19025,1.24583,0.82719,0.66667,0.78755,0.50478,1.15108,1.70927,1.13161,0.000563348,0.000563348,0.000563348
31,22.4903,1.23962,1.10777,1.19332,0.75509,0.48611,0.63535,0.36043,1.28097,2.07364,1.30023,0.00058218,0.00058218,0.00058218
32,22.817,1.30325,1.09472,1.21796,0.75509,0.48611,0.63535,0.36043,1.28097,2.07364,1.30023,0.000600972,0.000600972,0.000600972
33,23.3133,1.21581,1.12887,1.1953,0.76359,0.44444,0.60475,0.32687,1.43596,2.22198,1.43105,0.000619725,0.000619725,0.000619725
34,23.6095,1.2485,1.04052,1.20036,0.76359,0.44444,0.60475,0.32687,1.43596,2.22198,1.43105,0.000638438,0.000638438,0.000638438
35,24.0038,1.24518,1.08731,1.19908,0.73342,0.375,0.54581,0.28329,1.57648,2.46584,1.56001,0.000657111,0.000657111,0.000657111
36,24.7739,1.21876,1.05632,1.20198,0.73342,0.375,0.54581,0.28329,1.57648,2.46584,1.56001,0.000675745,0.000675745,0.000675745
37,25.3461,1.21448,1.00982,1.19119,0.66974,0.26389,0.40384,0.21881,1.58651,2.79552,1.58682,0.000694339,0.000694339,0.000694339
38,25.6951,1.13788,1.00362,1.19515,0.66974,0.26389,0.40384,0.21881,1.58651,2.79552,1.58682,0.000712894,0.000712894,0.000712894
39,26.2345,1.14324,1.00356,1.18882,0.61945,0.26389,0.36609,0.20812,1.57764,2.81591,1.57634,0.000731409,0.000731409,0.000731409
40,26.673,1.31158,1.06519,1.23821,0.61945,0.26389,0.36609,0.20812,1.57764,2.81591,1.57634,0.000749884,0.000749884,0.000749884
41,27.2162,1.3588,1.05807,1.24955,0.58244,0.26389,0.36199,0.19264,1.6076,2.87166,1.60415,0.00076832,0.00076832,0.00076832
42,27.5079,1.25045,1.02039,1.1948,0.58244,0.26389,0.36199,0.19264,1.6076,2.87166,1.60415,0.000786716,0.000786716,0.000786716
43,27.8819,1.24836,1.02018,1.20102,0.63977,0.30556,0.42279,0.23487,1.57648,2.57113,1.56917,0.000805073,0.000805073,0.000805073
44,28.1774,1.12499,0.94536,1.11855,0.63977,0.30556,0.42279,0.23487,1.57648,2.57113,1.56917,0.00082339,0.00082339,0.00082339
45,28.6257,1.24337,1.07018,1.20479,0.80238,0.40278,0.56464,0.33739,1.50541,1.96001,1.48474,0.000841667,0.000841667,0.000841667
46,29.1114,1.2345,0.97673,1.22626,0.80238,0.40278,0.56464,0.33739,1.50541,1.96001,1.48474,0.000859905,0.000859905,0.000859905
