epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,18.3516,1.39315,1.42474,1.30351,0.88874,0.44378,0.64414,0.38321,1.27533,2.04976,1.20923,0.00039208,0.00039208,0.00039208
22,18.8463,1.49243,1.47346,1.32908,0.88874,0.44378,0.64414,0.38321,1.27533,2.04976,1.20923,0.000411268,0.000411268,0.000411268
23,19.2115,1.40632,1.353,1.27708,0.81668,0.44444,0.73499,0.43605,1.24279,1.96624,1.18769,0.000430417,0.000430417,0.000430417
24,19.6216,1.30769,1.23079,1.22804,0.81668,0.44444,0.73499,0.43605,1.24279,1.96624,1.18769,0.000449526,0.000449526,0.000449526
25,19.9657,1.36592,1.2578,1.2481,0.8315,0.54836,0.75879,0.41221,1.33871,1.8954,1.28356,0.000468595,0.000468595,0.000468595
26,20.303,1.29822,1.15477,1.23279,0.8315,0.54836,0.75879,0.41221,1.33871,1.8954,1.28356,0.000487625,0.000487625,0.000487625
27,20.8462,1.39056,1.19814,1.25804,0.80802,0.64308,0.79815,0.47715,1.25867,1.76168,1.22325,0.000506615,0.000506615,0.000506615
28,21.273,1.18944,1.11509,1.17552,0.80802,0.64308,0.79815,0.47715,1.25867,1.76168,1.22325,0.000525566,0.000525566,0.000525566
29,21.7454,1.25119,1.15215,1.21161,0.82719,0.66667,0.78755,0.50478,1.15108,1.70927,1.13161,0.000544477,0.000544477,0.000544477
30,22.1358,1.29709,1.19025,1.24583,0.82719,0.66667,0.78755,0.50478,1.15108,1.70927,1.13161,0.000563348,0.000563348,0.000563348
31,22.4878,1.23962,1.10777,1.19332,0.75509,0.48611,0.63535,0.36043,1.28097,2.07364,1.30023,0.00058218,0.00058218,0.00058218
32,22.8487,1.30325,1.09472,1.21796,0.75509,0.48611,0.63535,0.36043,1.28097,2.07364,1.30023,0.000600972,0.000600972,0.000600972
33,23.4055,1.21581,1.12887,1.1953,0.76359,0.44444,0.60475,0.32687,1.43596,2.22198,1.43105,0.000619725,0.000619725,0.000619725
34,23.9292,1.2485,1.04052,1.20036,0.76359,0.44444,0.60475,0.32687,1.43596,2.22198,1.43105,0.000638438,0.000638438,0.000638438
35,24.3109,1.24518,1.08731,1.19908,0.73342,0.375,0.54581,0.28329,1.57648,2.46584,1.56001,0.000657111,0.000657111,0.000657111
36,24.6654,1.21876,1.05632,1.20198,0.73342,0.375,0.54581,0.28329,1.57648,2.46584,1.56001,0.000675745,0.000675745,0.000675745
37,24.9868,1.21448,1.00982,1.19119,0.66974,0.26389,0.40384,0.21881,1.58651,2.79552,1.58682,0.000694339,0.000694339,0.000694339
38,25.4738,1.13788,1.00362,1.19515,0.66974,0.26389,0.40384,0.21881,1.58651,2.79552,1.58682,0.000712894,0.000712894,0.000712894
39,26.1605,1.14324,1.00356,1.18882,0.61945,0.26389,0.36609,0.20812,1.57764,2.81591,1.57634,0.000731409,0.000731409,0.000731409
40,26.4929,1.31158,1.06519,1.23821,0.61945,0.26389,0.36609,0.20812,1.57764,2.81591,1.57634,0.000749884,0.000749884,0.000749884
41,26.8575,1.3588,1.05807,1.24955,0.58244,0.26389,0.36199,0.19264,1.6076,2.87166,1.60415,0.00076832,0.00076832,0.00076832
42,27.364,1.25045,1.02039,1.1948,0.58244,0.26389,0.36199,0.19264,1.6076,2.87166,1.60415,0.000786716,0.000786716,0.000786716
43,27.7973,1.24836,1.02018,1.20102,0.63977,0.30556,0.42279,0.23487,1.57648,2.57113,1.56917,0.000805073,0.000805073,0.000805073
44,28.3665,1.12499,0.94536,1.11855,0.63977,0.30556,0.42279,0.23487,1.57648,2.57113,1.56917,0.00082339,0.00082339,0.00082339
45,28.8931,1.24337,1.07018,1.20479,0.80238,0.40278,0.56464,0.33739,1.50541,1.96001,1.48474,0.000841667,0.000841667,0.000841667
46,29.2976,1.2345,0.97673,1.22626,0.80238,0.40278,0.56464,0.33739,1.50541,1.96001,1.48474,0.000859905,0.000859905,0.000859905
47,29.7051,1.22737,1.0161,1.25025,0.59329,0.44444,0.56034,0.33653,1.50415,1.88051,1.45281,0.000878103,0.000878103,0.000878103
48,30.1021,1.23348,0.96635,1.21517,0.59329,0.44444,0.56034,0.33653,1.50415,1.88051,1.45281,0.000896262,0.000896262,0.000896262
49,30.4569,1.27173,0.98824,1.2145,0.62027,0.43056,0.53567,0.33925,1.40425,1.94857,1.35933,0.000914381,0.000914381,0.000914381
50,31.188,1.12009,1.01021,1.15717,0.62027,0.43056,0.53567,0.33925,1.40425,1.94857,1.35933,0.00093246,0.00093246,0.00093246
51,31.741,1.1303,0.91399,1.10987,0.43697,0.52778,0.5109,0.29015,1.44448,2.13007,1.38901,0.0009505,0.0009505,0.0009505
52,32.0913,1.13715,0.92722,1.13928,0.43697,0.52778,0.5109,0.29015,1.44448,2.13007,1.38901,0.0009685,0.0009685,0.0009685
53,32.4496,1.14646,0.92244,1.13213,0.43697,0.52778,0.5109,0.29015,1.44448,2.13007,1.38901,0.000986461,0.000986461,0.000986461
54,32.756,1.10972,0.92696,1.12722,0.62945,0.66667,0.68695,0.40274,1.42888,1.6234,1.34162,0.00100438,0.00100438,0.00100438
55,33.1149,1.22548,0.95868,1.16535,0.62945,0.66667,0.68695,0.40274,1.42888,1.6234,1.34162,0.00102226,0.00102226,0.00102226
56,33.487,1.21197,0.97114,1.16797,0.62945,0.66667,0.68695,0.40274,1.42888,1.6234,1.34162,0.0010401,0.0010401,0.0010401
57,33.8192,1.07381,0.91151,1.11473,0.76144,0.62067,0.72498,0.41349,1.52361,1.47355,1.36381,0.00105791,0.00105791,0.00105791
58,34.1017,1.0456,0.84654,1.11238,0.76144,0.62067,0.72498,0.41349,1.52361,1.47355,1.36381,0.00107567,0.00107567,0.00107567
59,34.5091,1.07291,0.85892,1.11494,0.76144,0.62067,0.72498,0.41349,1.52361,1.47355,1.36381,0.00109339,0.00109339,0.00109339
60,34.8432,1.13622,0.93566,1.1239,0.74821,0.625,0.71478,0.37944,1.64026,1.58293,1.46788,0.00111108,0.00111108,0.00111108
61,35.4451,1.15629,0.93805,1.15277,0.74821,0.625,0.71478,0.37944,1.64026,1.58293,1.46788,0.00112872,0.00112872,0.00112872
62,35.8173,1.05064,0.85915,1.12307,0.74821,0.625,0.71478,0.37944,1.64026,1.58293,1.46788,0.00114632,0.00114632,0.00114632
63,36.1751,1.02829,0.8162,1.11222,0.78261,0.58333,0.69848,0.40144,1.58759,1.60745,1.43958,0.00116389,0.00116389,0.00116389
64,36.6653,1.12146,0.89017,1.11986,0.78261,0.58333,0.69848,0.40144,1.58759,1.60745,1.43958,0.00118141,0.00118141,0.00118141
65,37.2248,0.99116,0.85168,1.07617,0.78261,0.58333,0.69848,0.40144,1.58759,1.60745,1.43958,0.0011989,0.0011989,0.0011989
66,37.8111,1.06494,0.89411,1.10073,0.75729,0.60674,0.70326,0.42421,1.46879,1.55007,1.36782,0.00121635,0.00121635,0.00121635
67,38.3639,1.15658,0.87679,1.09851,0.75729,0.60674,0.70326,0.42421,1.46879,1.55007,1.36782,0.00123375,0.00123375,0.00123375
68,38.9052,1.05431,0.80546,1.07629,0.75729,0.60674,0.70326,0.42421,1.46879,1.55007,1.36782,0.00125112,0.00125112,0.00125112
69,39.2864,1.07742,0.90111,1.13167,0.69657,0.60586,0.68767,0.39299,1.54894,1.5938,1.44698,0.00126844,0.00126844,0.00126844
70,39.7495,1.18847,0.89231,1.11696,0.69657,0.60586,0.68767,0.39299,1.54894,1.5938,1.44698,0.00128573,0.00128573,0.00128573
71,40.1249,1.13919,0.87003,1.10942,0.69657,0.60586,0.68767,0.39299,1.54894,1.5938,1.44698,0.00130298,0.00130298,0.00130298
72,40.5555,1.08459,0.84175,1.15544,0.68476,0.57327,0.61057,0.32168,1.65556,1.80277,1.49723,0.00132019,0.00132019,0.00132019
73,41.0284,1.07086,0.80317,1.08953,0.68476,0.57327,0.61057,0.32168,1.65556,1.80277,1.49723,0.00133736,0.00133736,0.00133736
74,41.3207,1.1563,0.88166,1.17532,0.68476,0.57327,0.61057,0.32168,1.65556,1.80277,1.49723,0.00135449,0.00135449,0.00135449
75,41.7341,1.15391,0.84763,1.11898,0.53648,0.5,0.51623,0.27098,1.6088,1.94476,1.42906,0.00137158,0.00137158,0.00137158
76,42.1489,1.05554,0.81184,1.08241,0.53648,0.5,0.51623,0.27098,1.6088,1.94476,1.42906,0.00138863,0.00138863,0.00138863
77,42.6989,1.09933,0.97578,1.16579,0.53648,0.5,0.51623,0.27098,1.6088,1.94476,1.42906,0.00140564,0.00140564,0.00140564
78,43.2687,1.0742,0.84055,1.11617,0.43664,0.33333,0.40161,0.18085,1.61755,2.36882,1.46594,0.00142261,0.00142261,0.00142261
79,43.5599,1.08949,0.88158,1.09719,0.43664,0.33333,0.40161,0.18085,1.61755,2.36882,1.46594,0.00143954,0.00143954,0.00143954
80,43.9995,1.28579,0.93763,1.15599,0.43664,0.33333,0.40161,0.18085,1.61755,2.36882,1.46594,0.00145643,0.00145643,0.00145643
81,44.5805,1.08733,0.88428,1.1246,0.51168,0.38889,0.48033,0.23493,1.66553,2.21103,1.49847,0.00147328,0.00147328,0.00147328
82,45.1116,1.14382,0.86539,1.09387,0.51168,0.38889,0.48033,0.23493,1.66553,2.21103,1.49847,0.00149009,0.00149009,0.00149009
83,45.6678,0.93967,0.81625,1.07404,0.51168,0.38889,0.48033,0.23493,1.66553,2.21103,1.49847,0.00150686,0.00150686,0.00150686
84,46.2284,1.05938,0.84265,1.08361,0.70837,0.57356,0.64283,0.32447,1.6667,1.77026,1.50723,0.0015236,0.0015236,0.0015236
85,47.0257,1.02961,0.81989,1.06109,0.70837,0.57356,0.64283,0.32447,1.6667,1.77026,1.50723,0.00154029,0.00154029,0.00154029
86,47.3474,1.03966,0.85271,1.08824,0.70837,0.57356,0.64283,0.32447,1.6667,1.77026,1.50723,0.00155695,0.00155695,0.00155695
87,47.7212,1.05086,0.90201,1.14022,0.70837,0.57356,0.64283,0.32447,1.6667,1.77026,1.50723,0.00157356,0.00157356,0.00157356
88,48.2041,0.9779,0.78981,1.06325,0.73748,0.63889,0.69815,0.36852,1.62202,1.6049,1.47614,0.00159013,0.00159013,0.00159013
89,48.5685,1.01828,0.78697,1.11378,0.73748,0.63889,0.69815,0.36852,1.62202,1.6049,1.47614,0.00160667,0.00160667,0.00160667
90,48.9108,1.13527,0.8547,1.15422,0.73748,0.63889,0.69815,0.36852,1.62202,1.6049,1.47614,0.00162316,0.00162316,0.00162316
91,49.4537,1.05838,0.81892,1.12351,0.73748,0.63889,0.69815,0.36852,1.62202,1.6049,1.47614,0.00163962,0.00163962,0.00163962
92,50.0124,1.0526,0.79173,1.12025,0.65119,0.57045,0.61083,0.29958,1.73169,1.82726,1.57173,0.00165604,0.00165604,0.00165604
93,50.576,1.14422,0.86841,1.13784,0.65119,0.57045,0.61083,0.29958,1.73169,1.82726,1.57173,0.00167241,0.00167241,0.00167241
94,50.9108,0.96313,0.76503,1.04024,0.65119,0.57045,0.61083,0.29958,1.73169,1.82726,1.57173,0.00168875,0.00168875,0.00168875
95,51.2686,1.1183,0.85255,1.07294,0.65119,0.57045,0.61083,0.29958,1.73169,1.82726,1.57173,0.00170505,0.00170505,0.00170505
96,51.7475,1.08621,0.84186,1.12547,0.5693,0.55079,0.56144,0.2821,1.72135,1.94909,1.55939,0.00172131,0.00172131,0.00172131
97,52.2369,1.08771,0.79844,1.09989,0.5693,0.55079,0.56144,0.2821,1.72135,1.94909,1.55939,0.00173752,0.00173752,0.00173752
98,52.6221,1.01819,0.82206,1.09096,0.5693,0.55079,0.56144,0.2821,1.72135,1.94909,1.55939,0.0017537,0.0017537,0.0017537
99,52.9379,1.08504,0.80428,1.08023,0.5693,0.55079,0.56144,0.2821,1.72135,1.94909,1.55939,0.00176984,0.00176984,0.00176984
100,53.3063,0.99928,0.76026,1.0515,0.69251,0.61111,0.65796,0.34262,1.5563,1.78489,1.422,0.00178594,0.00178594,0.00178594
101,53.7279,0.928,0.71246,1.02596,0.69251,0.61111,0.65796,0.34262,1.5563,1.78489,1.422,0.001802,0.001802,0.001802
102,54.0258,0.94359,0.72463,1.04867,0.69251,0.61111,0.65796,0.34262,1.5563,1.78489,1.422,0.00180002,0.00180002,0.00180002
103,54.4372,0.98173,0.78669,1.05677,0.69251,0.61111,0.65796,0.34262,1.5563,1.78489,1.422,0.00179804,0.00179804,0.00179804
104,54.7589,0.95077,0.74066,1.0261,0.73549,0.63889,0.65616,0.33904,1.64592,1.71966,1.48926,0.00179606,0.00179606,0.00179606
105,55.1033,0.93352,0.70827,1.03674,0.73549,0.63889,0.65616,0.33904,1.64592,1.71966,1.48926,0.00179408,0.00179408,0.00179408
106,55.6246,0.97487,0.71849,1.04601,0.73549,0.63889,0.65616,0.33904,1.64592,1.71966,1.48926,0.0017921,0.0017921,0.0017921
107,56.173,1.10608,0.76405,1.11114,0.73549,0.63889,0.65616,0.33904,1.64592,1.71966,1.48926,0.00179012,0.00179012,0.00179012
108,56.8571,0.97266,0.71642,1.06742,0.70658,0.48611,0.60227,0.3481,1.49585,1.73472,1.44753,0.00178814,0.00178814,0.00178814
109,57.4318,0.99508,0.7506,1.08109,0.70658,0.48611,0.60227,0.3481,1.49585,1.73472,1.44753,0.00178616,0.00178616,0.00178616
110,57.8119,0.99503,0.74488,1.08375,0.70658,0.48611,0.60227,0.3481,1.49585,1.73472,1.44753,0.00178418,0.00178418,0.00178418
111,58.2408,1.04329,0.76548,1.06468,0.70658,0.48611,0.60227,0.3481,1.49585,1.73472,1.44753,0.0017822,0.0017822,0.0017822
112,58.5795,0.99822,0.73844,1.05118,0.71932,0.60515,0.65803,0.38013,1.48212,1.59621,1.43095,0.00178022,0.00178022,0.00178022
113,58.909,1.03367,0.78932,1.0492,0.71932,0.60515,0.65803,0.38013,1.48212,1.59621,1.43095,0.00177824,0.00177824,0.00177824
114,59.4526,0.98761,0.73875,1.0348,0.71932,0.60515,0.65803,0.38013,1.48212,1.59621,1.43095,0.00177626,0.00177626,0.00177626
115,59.9573,1.01726,0.73122,1.06511,0.71932,0.60515,0.65803,0.38013,1.48212,1.59621,1.43095,0.00177428,0.00177428,0.00177428
116,60.2861,0.972,0.72938,1.05047,0.63164,0.56944,0.608,0.33058,1.60611,1.70589,1.49448,0.0017723,0.0017723,0.0017723
117,60.5838,1.09674,0.82346,1.13447,0.63164,0.56944,0.608,0.33058,1.60611,1.70589,1.49448,0.00177032,0.00177032,0.00177032
118,60.8751,1.05594,0.75016,1.07342,0.63164,0.56944,0.608,0.33058,1.60611,1.70589,1.49448,0.00176834,0.00176834,0.00176834
119,61.2311,1.08956,0.83797,1.11493,0.63164,0.56944,0.608,0.33058,1.60611,1.70589,1.49448,0.00176636,0.00176636,0.00176636
120,61.8573,0.88501,0.67494,1.00934,0.64838,0.56349,0.63906,0.34323,1.65028,1.60828,1.50487,0.00176438,0.00176438,0.00176438
121,62.3869,0.96618,0.66578,1.05395,0.64838,0.56349,0.63906,0.34323,1.65028,1.60828,1.50487,0.0017624,0.0017624,0.0017624
122,62.9174,0.92445,0.70015,1.01362,0.64838,0.56349,0.63906,0.34323,1.65028,1.60828,1.50487,0.00176042,0.00176042,0.00176042
123,63.4542,1.08839,0.80113,1.09209,0.64838,0.56349,0.63906,0.34323,1.65028,1.60828,1.50487,0.00175844,0.00175844,0.00175844
124,64.0278,0.9095,0.67244,1.01867,0.73343,0.68056,0.74121,0.40956,1.52873,1.34851,1.42954,0.00175646,0.00175646,0.00175646
125,64.5166,0.90328,0.69989,1.02491,0.73343,0.68056,0.74121,0.40956,1.52873,1.34851,1.42954,0.00175448,0.00175448,0.00175448
126,65.0445,0.84944,0.68404,1.03153,0.73343,0.68056,0.74121,0.40956,1.52873,1.34851,1.42954,0.0017525,0.0017525,0.0017525
127,65.4049,0.94274,0.70574,1.05625,0.73343,0.68056,0.74121,0.40956,1.52873,1.34851,1.42954,0.00175052,0.00175052,0.00175052
128,65.9351,0.9913,0.69685,1.03071,0.75694,0.61111,0.7127,0.43585,1.43994,1.2337,1.39977,0.00174854,0.00174854,0.00174854
129,66.3134,0.99514,0.71288,1.04868,0.75694,0.61111,0.7127,0.43585,1.43994,1.2337,1.39977,0.00174656,0.00174656,0.00174656
